tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,synopsis
tt10793838,Year of the Dog,Year of the Dog,0,2022.0,67,Documentary,9.0,10.0,Ari Davidovich,"Set during a cataclysmic year, Year of the Dog follows musician and DJ Simone Marie Butler and Dogs on the Streets, a team of volunteers working for the health and welfare of homeless people and their dogs."
tt1221843,Celebration of Flight,Celebration of Flight,0,2007.0,78,Documentary,9.3,8.0,Lara Juliette Sanders,"Celebration of Flight Daniel Rundstroem looks like an average old man, spending his retirement on the tropical island of Dominica. But this impression couldn't be further from the truth. Mr. Rundstroem is not looking for a place in the shadow or a lazy day at the beach, he has a goal, building his own airplane, together with his young friend Rainstar; and flying the plane at the sun and fun air show in Florida. The movie follows the retired Swedish Pilot, Daniel Rundstroem, along this journey, full of obstacles. From missing spare parts to engine problems as well as the shortage of funding, Daniel follows his goal with the utmost dedication and passion."
tt0328308,Ramses,Ramses,0,2002.0,70,Documentary,7.4,143.0,Pieter Fleury,"The life and times of Dutch singer and actor Ramses Shaffy. He became popular during the 1960s, and was most famous for his Dutch chansons."
tt1387278,Storm Under the Sun,Storm Under the Sun,0,2007.0,137,Documentary,7.9,27.0,"Louisa Wei, Xiaolian Peng","Storm Under the Sun is a documentary about one of the political storms by Mao Zedong that fell upon the intellectuals of China in the 50's. Centered around the Hu Feng Case, the documentary traces the synergy that generated such an event, Mao's personal involvement in every step, and various victims' reaction to and realizations following the humiliation and accusations.

—bqcc"
tt10370710,The Worst Person in the World,Verdens verste menneske,0,2021.0,128,"Comedy,Drama,Romance",7.8,61211.0,Joachim Trier,"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is."
tt5983262,Tikli and Laxmi Bomb,Tikli and Laxmi Bomb,0,2017.0,151,Drama,7.7,7618.0,Aditya Kripalani,Two sex workers decide to kick men out of the system and form a cooperative that runs the business for women and by women. How do they do things differently? And how far can they get under and overarching and overbearing patriarchy?
tt6976948,The Sticky Side of Baklava,La Face cachée du Baklava,0,2020.0,88,Comedy,8.0,255.0,Maryanne Zéhil,"Even though you change your country, habits and compatriots to leave behind your culture and your roots, don't they cling to you forever like a sticky baklava?"
tt16258162,Nayeem Diaries,Nayeem Diaries,0,2021.0,140,Action,8.8,1094.0,Daamubalaji,"Nayeem diaries is a story of Nayeem who joined the Naxalites, killed the DIG of Special Intelligence Department (SID) in Hyderabad, went to jail and lived with 100 Naxal prisoners."
tt0378895,Totoy Golem,Totoy Golem,0,1996.0,109,Action,7.4,14.0,Dante Pangilinan,"In a slum area that's never quiet, Carlos Totoy Golem Capistrano is there to silence troublemakers. Things start to get messy when the problem is caused by a well-respected comrade."
tt5545876,Code of Silence,Code of Silence,0,2014.0,58,Documentary,7.5,21.0,Danny Ben-Moshe,"'Code of Silence' is an award winning one-hour observational documentary that follows the parallel journeys of a fervently Orthodox Jewish father and his now-secular son, after the son breaks the code of silence in Melbourne's Chabad-Lubavitch community going public with his story about being sexually abused as a student. Manny Waks demands the perpetrators be brought to justice, as well as the rabbis, whom he claims covered it up. His father Zephaniah, who claims he has been virtually excommunicated for informing secular authorities, demands his name be publicly cleared. But what price will the father and son pay for blowing the whistle on the leaders of this powerful Jewish sect? This is a deeply personal journey filled with intimate, emotionally charged and candid behind-the-scenes moments of two people waging the fight of their lives."
tt2033219,Rites of Passage,Burning Man: Rites of Passage,0,2012.0,77,"Adventure,Documentary,Western",9.0,85.0,Joseph G. Quinn,A summation of the thoughts and feelings during one of the world's greatest gatherings.
tt2229522,Dave Matthews Band: Live at Piedmont Park,Dave Matthews Band: Live at Piedmont Park,0,2007.0,156,Music,8.9,23.0,Tony Marshall,"Live At Piedmont Park finds Dave Matthews Band performing a typically strong set before an audience of 80,000 in Atlanta. The stellar, two-and-a-half hour set featured classic DMB hits (So Much to Say, Ants Marching), exciting rarities (Cornbread, #27) and special guest performances by Gregg Allman and Warren Haynes of The Allman Brothers Band."
tt10483684,About Love,About Love,0,2019.0,91,Documentary,7.6,124.0,Archana Phadke,"Three generations of the Phadke family live together in their home in Mumbai. Cruel and comic in equal measure, it shows the vagaries of affection across generations within this family, tied together by something stranger than love."
tt3510950,Iboga Nights,Iboga Nights,0,2014.0,98,"Biography,Crime,Documentary",8.4,58.0,David Graham Scott,"SYNOPSIS WRITTEN BY DIRECTOR/PRODUCER, DAVID GRAHAM SCOTTIf you knew about a substance that could break the cycle of drug addiction, would you want to keep quiet about it?In 2004 I made a documentary for the BBCs One Life strand called Detox or Die. It was a personal story that dealt with my heroin/methadone addiction and my attempt to quit this long-term habit. My way forward involved a gruelling 36-hour hallucinogenic trip with the radical, unlicensed, detox agent called ibogaine (aka iboga in its more raw state). It wasn't a particularly pleasant experience but I found the drug virtually killed off all my withdrawal symptoms overnight. Ive been free of addiction ever since...some feat after 15 years of opiate dependence.I was overwhelmed at the reaction to Detox or Die. I've collected many personal testimonials of former drug addicts who have successfully quit after watching the film. I frequently receive letters, emails and Facebook posts from people eager to emulate my journey. Iboga Nights is my mission to further explore the underground ibogaine scene through the network of treatment providers that exist. It is a journey in which I go from Glasgow to London and Holland following the stories of addicts who take ibogaine and the providers who work with this unlicensed and extremely potent drug. I gained unprecedented access to both the practitioners and the addicts seeking help and I believe this film will shed light on and ask questions of this little-known and unlicensed drug. Several key before-and-after stories play out within the film.In Amsterdam we meet Sara Mama Iboga - the most experienced and respected ibogaine practitioner in Europe. She has been treating addicts in the spare room of the family home in a respectable suburb of Amsterdam for 15 years. Two long-term heroin addicts, Ian and Paul make the journey from Glasgow to Amsterdam to undergo care in Saras home. This Ibogaine treatment session takes a turn for the worse when Ian has a seizure and is rushed to hospital.But for every failed treatment there are several success stories. Eleanor beat her heavy morphine and diazepam addiction after just one iboga session. Shes now gone on to be global supporter of iboga herself!Some call it a cure for drug addiction. While this may be a bit exaggerated it certainly has been effective as an addiction interrupter and there are many testimonials, including my own, which serve to support this. Nevertheless, I'm left questioning the efficacy and safety of iboga, especially after Sara is jailed on a manslaughter charge after a client tragically dies after a treatment.The tension really hits a high though when I visit a young man doing a self-treatment with iboga. Sid needs to quit a life-threatening pill injecting habit and iboga may be the answer. Its a gruellingly long night sitting with Sid as he takes the capsules. Whether I like it or not I'm involved with this guy's treatment session and have to take responsibility if it goes wrong.Iboga Nights is a director/narrative led, self-shot documentary. Included will be expert scientific analysis of the potential benefits or pitfalls of such a controversial therapy through the research evaluations of Dr Ben Sessa and various others. It is an inspiring film journey that asks serious questions about drug addiction, its treatment in the UK and just how viable the alternative routes are.David Graham Scott Nov 2013"
tt1320104,Nikki and Nora,Nikki and Nora,0,2004.0,\N,Crime,7.8,175.0,,"Nora Delaney and Nikki Beaumont are partners in the NOPD Special Crimes Unit in New Orleans police department. However, they are also more than partners - they are lovers."
tt0106734,The Diviners,The Diviners,0,1993.0,117,Drama,7.0,97.0,Anne Wheeler,"As the situation with her rebellious daughter continues to escalate, Morag looks back on her life to understand how things have come to this."
tt4409276,The Food Cure: Hope or Hype?,The Food Cure: Hope or Hype?,0,2018.0,105,"Documentary,Drama",8.9,44.0,Sarah Mabrouk,THE FOOD CURE presents an intimate portrait of six cancer patients who make the radical decision to turn their backs on conventional medicine and put their faith in a controversial alternative cancer treatment based on food.
tt1756474,Desperate Endeavors,Desperate Endeavors,0,2012.0,109,"Comedy,Drama",7.0,46.0,Salim Khassa,"TAG LINE : America, Land of Golden Opportunity...but, Sometimes mere Survival
can Stretch one's SoulA 1970s New York City setting finds Indian-born immigrant Ram Patel trying to establish himself in the turbulent city-life where he encounters various hurdles that prevent him from obtaining his goals of becoming successful and wealthy. The pursuit of the American dream becomes littered with pot-holes for the earnest protagonist Ram Patel. Arriving from the airport to stay with a family friend, he finds himself instantly disliked by an African-American landlord (Floyd) that attempts to make Ram miserable. Pounding the pavement for a job, Ram is taken-on by a CPA firm run by a strict, former military crew-cut martinet who hires other Indian men like Ram to do countless hours of accounting grunt-work in a hot-box dingy office. With no money to save, he begins to borrow heavily and digs himself into insurmountable debt. In the midst of this self-inducedmisery, he sends for his wife & daughter from India and continues his façade of a successful appearance to his newly arrived wife by going into even further debt on more newly printed credit cards and latched-onto friends. These friends and co-workers begin to get irritated by his lack of commitment to payback, and this leads our protagonist being pressed into self-doubt and constant searching for both a way out and purposeful meaning in his life. Proclaiming to push ahead through his frustration and predicament is based more onstubbornness than enlightenment, where a dont quit mind-set becomes fuel- to-the-fire for his out-of-control situation. Ram has his car stolen, and he becomes enslaved to his increasing debt status, which makes his wife question his responsibility as a husband, father and a man. RAMs wife RANI becomes pregnant again, and he must reluctantly send her back to India to deliver their new child due to a lack of medical insurance in the USA. Rani protests, but Ram mentions financial suicide as to their status, and Rani goes back to India for the birth of their second daughter.
Into the life of Ram Patel comes an eccentric array of characters who swirl his life into confusion. A colleagues mother offers her connection to a spiritual Holy-man known as DADA BHAGWAN, whose followers revere him as mentor and benevolent wise master, professing the release of ego for enlightenment. Ram passes up this spiritual growth opportunity, instead trying to make his way on a fortune- seeking venture in a new business with a puffed-up, egotistical entrepreneur named ADESH.Ram continues spinning-his-wheels and finally tries an introductory session with the eminent Dada Bhagwan. Confronting himself is an intensely difficult proposition, but awareness comes suddenly like lightning and Ram turns over a new leaf as the situation begins to eventually swing in Ram Patels favor.This compelling story addresses the overall-immigrant experience of the midtolate 20th Century, where culture- clash and making it in America are the pillars under which many lives are built, or crushed by! The films ultimate message and Ram Patels plight and subsequent transformation by Dada Bhagwan become the hook whereby any individual can absorb the bracing impact of undeniable fate that results in a firmly entrenched never-give-up attitude. Old and young alike will feel a positive, uplifting cathartic reaction to Desperate Endeavors."
tt0783731,Y in Vyborg,Hetket jotka jäivät,0,2006.0,51,Documentary,8.3,16.0,Pia Andell,"In 1938 two young architects, Ragnar and Martta Ypyä, known as Y and Mirri, buy an 8mm camera. Together, they start filming the everyday life of Vyborg. But one year later, life in Vyborg changes irrevocably. The Soviet Union attacks Finland. The Winter War has destroyed the city. Mirri flees to the countryside; Y stays in Vyborg, helping to repair the bomb damage. But they carry on filming.

—anonymous"
tt1075404,Tapping the Wire,Tapping the Wire,0,2007.0,25,Documentary,7.4,115.0,Steven Hore,"Charlie Brooker talks to the cast of The Wire, and to Baltimore natives, to find out what makes the show so special."
tt7912470,Deception: Oo Pel Dan Myin,Deception: Oo Pel Dan Myin,0,2018.0,88,"Drama,Thriller",7.6,1474.0,Christina Kyi,"Min Htet possesses a perfect life which will be envied by a lot. He is rich; owns a gallery and in addition to all that, has a beautiful wife called Zin Mar. He is the epitome of happiness and success. But at one point in his life, he committed a unforgettable sin which destroyed both his marriage and business. After a series of events that nearly destructed his life, he started to realize his perfect life may not be as what he thinks it is."
tt0399437,Old Women,Starukhi,0,2003.0,100,Drama,7.2,178.0,Gennadiy Sidorov,"A small village in the Russian campaign is inhabited only by few old women and a boy. When a family of refugees arrives they are at first opposed by the community, but eventually they'll be accepted and help revive the village."
tt4887106,The Arabian Warrior,Shoot,0,2018.0,89,"Drama,Sport",7.3,103.0,Aymen Khoja,"After studying at university and excelling in soccer, a young Saudi is torn between the traditions of his father and the freedom he experiences in the U.S."
tt2777894,The Boat and the Bomb,The Boat and the Bomb,0,2005.0,52,Documentary,8.3,8.0,Martin Atkin,"In Aukland Harbour, New Zealand, on July 10th 1985, French navy combat frogmen placed two mines against the hull of the Greenpeace flagship Rainbow Warrior, sinking the ship and killing photographer Fernando Pereira."
tt0765810,Exam Conditions,Exam Conditions,0,1992.0,30,Comedy,7.6,9.0,Jon Scoffield,"Children's silent comedy. Eric Shaffer, the school genius and sports champion, accidentally hands in a signed derogatory caricature of his teacher Mr Carkdale instead of the answers during an exam, and the rest of the episode revolves around his attempts to retrieve the sketch from Mr Carkdale unnoticed. Eventually the sketch is retrieved, in the process of which Eric sets off the fire alarm, but due to a series of accidents, the sketch is photocopied hundreds of times and the copies blown out of a window onto the playground where all the pupils and teachers are lined up below. Everybody sees the sketch and Mr Carkdale calls out the only spoken word in the episode: Eric!."
tt1112836,Hitler & Mussolini - Eine brutale Freundschaft,Hitler & Mussolini - Eine brutale Freundschaft,0,2007.0,90,Documentary,7.2,63.0,"Ullrich Kasten, Hans von Brescius",A documentary recounting the relationship between the dictators Benito Mussolini and Adolf Hitler.
tt6219544,Pinti Ka Sabun,Pinti Ka Sabun,0,2017.0,85,Drama,8.8,9.0,Pramod Pathak,"A sensitive story of a boy, a bar of soap and complicated equations."
tt7391996,C/o Kancharapalem,C/o Kancharapalem,0,2018.0,152,Drama,8.8,7039.0,Venkatesh Maha,Four unconventional love stories set in the town and including the people of Kancherapalem.
tt0189741,Future Memories: Last Christmas,Mirai no omoide: Last Christmas,0,1992.0,118,\N,7.0,49.0,Yoshimitsu Morita,"Based on the 'not quite Sci-Fi, not quite a Romance' manga by the Fujiko F. Fujio. Yuko dreams of being a best selling children's author, but as an adult she has made little progress. In her depression, she bonds with Ginko, a roadside fortune teller who has had a tragic love life. Both die the next day but appear 10 years before with their memories intact. Will they choose more wisely or be sunk by new unfulfilling choices between career and romance?

—Samb Hicks"
tt9665400,Mehandi Circus,Mehandi Circus,0,2019.0,135,Drama,7.3,571.0,Raju Saravanan,A music shop owner falls in love with a girl from a circus troupe that has come to his village. But caste and class stand in the way.
tt1355568,Generation RX,Generation RX,0,2008.0,81,Documentary,7.2,233.0,Kevin P. Miller,"International award-winning filmmaker Kevin P. Miller announced today that the release of his
new film, GENERATION RX will occur on Tuesday November 11, 2008. GENERATION RX
addresses many of the key issues surrounding the use of ADHD drugs, antidepressants, and
anti-psychotic medications among children and teenagers worldwide.
For decades, scores of doctors, government officials, journalists, and others have extolled the
benefits of psychiatric medicines for children, said Miller, the films writer and producer.
GENERATION RX presents the rest of the story and unveils how this era of unprecedented
change in Western culture really occurred and what price has been paid by our society.
By employing the expertise of internationally respected professionals from the fields of
medicine, ethics, journalism, and academia, Kevin P. Miller investigates whether collusion
between drug companies and their regulatory watchdogs at the FDA exists. He also focuses
on the powerful stories of real families who followed the advice of their doctors and faced
devastating consequences for doing so.
GENERATION RX is a film about families who confronted horror and found nowhere to turn
for help and how scores of children have been caught in the vortex of mind-bending drugs
at the earliest stages of their growth and development. This powerful documentary also
examines whether we have forced millions of children onto pharmaceutical drugs for
commercial rather than scientific reasons.
Ultimately, Miller says, Generation RX may help parents decide whether the perceived
benefits of these medications outweigh the serious risks to children.
Critics have already begun hailing the GENERATION RX as one of the best documentaries of
2008. Mike Adams, publisher of NewsTarget and Natural News says the film delivers a jawdropping
emotional ride, and weaves a terrifying tale of criminal conspiracy. It is on my list
as one of the best films of 2008. [D-Man2010]"
tt0322140,Egypt Land of the Gods,Egypt Land of the Gods,0,2002.0,240,Documentary,7.1,21.0,Joshua Alper,"Using a combination of location footage, interviews, and close-ups of rare artifacts, the series explored many of the mysteries and puzzles of ancient Egypt,though not all were solved."
tt0100829,Con el amor no se juega,Con el amor no se juega,0,1991.0,82,"Drama,Romance",7.0,35.0,"Tomás Gutiérrez Alea, Carlos García Agraz, José Luis García Agraz","Susana, a beautiful young girl living in 1990, is happily looking forward to her forthcoming marriage - and has bought an antique mirror to grace her future home. Three weeks before the wedding, the mirror is delivered to her Grandmother's home and taken to Susana's room. Later that day, when looking into the glass, Susana is startled to see the image of a handsome soldier, Nicolas (from 1863), instead of her own reflection. It soon becomes obvious that he can see Susana as clearly as she can see him - and life, for them both, is never quite the same again.

—David McAnally <D.McAnally@uq.net.au>"
tt0826785,Tokyo Nights,Lilot Tokyo,0,2003.0,61,Documentary,8.4,10.0,Chava Schein,About Israeli girls working in night clubs in Japan.
tt0180093,Requiem for a Dream,Requiem for a Dream,0,2000.0,102,Drama,8.3,835540.0,Darren Aronofsky,"Harry Goldfarb (Jared Leto) and Tyrone Love (Marlon Wayans) are two friends who live in Brooklyn, New York. They regularly do various drugs paid for by such petty thefts as Harry pawning his mother's TV set. Sara Goldfarb (Ellen Burstyn), Harry's mother, is a widow living alone in Brighton Beach who must regularly buy back her TV set from the pawn shop owner, Abe Rabinowitz (Mark Margolis). Abe tries to get Sara to turn Harry in, but she doesn't have the heart for it, as Harry is all she has left after the death of her husband, Seymour, twenty years prior.Harry and Tyrone eventually come up with a plan to make money by reselling heroin on the street so that they can get away from their dead-end lives. Over the summer, they make a fair amount of money. They talk regularly about buying a pound of extremely pure heroin as their 'big score' that will give them comfortable lives when they invest that money in a legal business.Marion Silver (Jennifer Connelly), who is Harry's girlfriend, has a distant relationship with her parents (who are never seen on camera), but sometimes goes out with Arnold (Sean Gullette), her psychiatrist, in order to appease them. She, along with Harry and Tyrone, snort and shoot heroin and cocaine, drop speed, and talk a lot about their dreams for a better future. As Harry starts earning money, he and Marion talk about opening a clothing store where Marion can earn a living as a clothing designer.Meanwhile, Sara is a TV junkie, obsessed with an infomercial hosted by self-help guru Tappy Tibbons (Christopher McDonald), based on the acronym JUICE (Join Us In Creating Excitement). One day she receives a mysterious call from someone who claims that she has been selected to appear on a TV show. Thinking she's being invited to appear on the Tappy Tibbons infomercial, Sara is suddenly obsessed with the idea of flaunting Harry on the show before a national audience. She wants to wear a particular red dress that she wore at Harry's high school graduation; a dress that Seymour loved to see her in. However, she is now too overweight to fit into it. One of Sara's friends, with whom she sometimes sits outside her apartment, gives her a diet book; but of course the grapefruit and coffee diet leaves her constantly hungry. She then hears about a way to lose a lot of weight by taking certain medications from a doctor, so she decides to try it.Tyrone and Harry have made a lot of money by dealing drugs, gradually filling up a shoe box Tyrone hides in a wall in his apartment. Gazing at the money in the shoe box, he reminisces about running home and into his mother's arms before making love to his girlfriend.As summer progresses to fall, so do the debilitating effects of the drugs that Harry, Tyrone, Marion, and Sara use. The money that Harry and Tyrone had saved starts to dwindle. First, Harry buys Sara a large, new TV/entertainment set. Tyrone gets caught in the middle of a drug gang assassination, lands in jail and needs to be bailed out. While visiting Sara to tell her about the new TV set he's gotten her, Harry finds out that the diet pills that Sara is taking are methamphetamine 'uppers,' or 'speed,' and warns her of the dangers involved. However, Sara delivers a passionate monologue about how her upcoming television appearance is giving her a new lease on life. Harry leaves in a taxi, shattered emotionally by his mother's situation, but he won't do anything to prevent her addiction growing.Eventually, Tyrone, Harry and Marion all run out of both drugs and money. Without money they cannot buy more drugs. Harry pleads with Marion to ask Arnold for $2,000 so that Harry and Tyrone can make a purchase from a notorious mob figure. As Marion fears, Arnold wants her to sleep with him in return, and she reluctantly complies with Harry's acceptance. At the site of the drug deal, a scuffle breaks out among buyers trying to push ahead in the line, and the supplier opens fire before driving away, leaving several people -- Harry included -- without any drugs.Sara loses weight gradually, the zipper on her dress coming tantalizingly closer to zipping up completely. But she also develops a tolerance for the pills that lead her to continually increase her dosage without consulting her doctor, and she slips into drug-induced psychosis that causes her to experience hallucinations involving her refrigerator, which get more and more intense. Sara begins to regularly hallucinate that she is the guest of honor on Tappy Tibbons' infomercial and gets to speak with the man himself.Harry's relationship with Marion starts to crumble when the need for drugs starts to overcome their sensibilities and the love they have for each other. Marion blames Harry for the failed purchase from the mob figure. After one major fight, Harry gives her a phone number for a major dealer named Big Tim (Keith David), who he heard about from Tyrone. Harry and Tyrone couldn't buy from Tim because he was more interested in 'pussy' than money. Harry also discovers a black spot on his arm where he injects the heroin.Fall fades into winter. As a result of increasing drug gang violence and police crackdowns, Harry and Tyrone cannot find any heroin in the city, so they decide to drive to Florida to make a purchase. Marion goes through severe deprivation withdrawal and she tearfully begs Tyrone and Harry's regular contact, Angel, for help, but he rebuffs her because she is broke. In desperation, she calls Big Tim and goes to his house. Although she is hesitant for a moment, she gives him a blow job in return for a fix. Pleased with her performance, Big Tim invites her to a big orgy event at his house later in the week.The invitation for Sara to appear on TV has not arrived, and her hallucinations with the refrigerator reach a climax as she takes more and more pills, thinking they will make the refrigerator stop. But instead, she finally hallucinates that the refrigerator lurches through the kitchen straight towards her and opens a wide toothy mouth. Sara runs from her apartment in fear, wearing no winter coat even though shoveled snow lines both sides of the streets. She wanders in a stupor, gets on the subway and finds her way to a Manhattan television station, begging to know when she will be on television. The receptionist and TV executives stall for time so they can contact paramedics who take her to a mental hospital.As Harry and Tyrone are headed to Florida, the black spot on Harry's arm grows to an alarming size and he begins complaining about the pain. Tyrone drives Harry to a hospital. One look at Harry's arm and the triage doctor knows that Harry is a drug addict. He discreetly excuses himself taking all drugs with him and calls the county sheriff's department, taking the medicine and drugs which were previously lying around with him, just in case. Tyrone and Harry are arrested and sent to jail, where Tyrone is subjected to racist guards and punishing work detail. Harry uses his phone call to contact Marion. She begs him to come home right away, and he promises her he will, but she knows he is lying. As they speak on the phone, Marion is getting dressed up to attend Big Tim's party.At the mental hospital, Sara refuses treatment and refuses to eat, and her psychosis only deepens. Still delusional, she unwittingly and unknowingly signs an authorization for doctors to put her through electro-shock therapy.While clearing prisoners for work detail, a prison doctor finds Harry's arm has become almost completely black and gives off a foul odor, and the pain is too much for Harry to bear. He is sent to the prison infirmary, where the doctors quickly determine they must immediately cut off Harry's arm at the shoulder to save his life.At Big Tim's party, Marion engages in a variety of sex acts including an 'ass to ass' with another woman.Harry has a dream of running toward a smiling Marion as she waits for him on a Coney Island pier, and then awakens in a hospital ward with a beautiful, kind nurse (Lianna Pai) watching over him. Hearing him speak Marion's name, the nurse promises to contact her and arrange to have her come see him. But Harry knows she will not come; he knows he's lost her.Marion arrives home from Big Tim's party, clutching a large plastic bag to her breast; she's been paid very well and Big Tim likes her enough to be her supplier as long as she pleases him. She lies down on her couch and smiles blissfully.Tyrone and several other prisoners are ushered into a common cell after work detail and Tyrone lies down on a cot, exhausted, with only a pillow and no blanket.Two of Sara's friends visit her at the mental hospital, and are so horrified and shocked at the sight of her as a hollow shell of her former self that they sob uncontrollably in each others' arms while waiting for their bus back home.All four main characters are shown curling up in a fetal position: Harry in the hospital bed with his arm amputated, Marion on her couch after gaining a regular drug supplier in return for her favors, Tyrone on a cot in prison as he dreams of his childhood and his mother, and Sara in a bed at the mental hospital.The movie closes with Sara having another hallucination where she is a grand prize winner on the Tappy Tibbons show, wearing her red dress and looking beautiful; showing off Harry, who in her dreams, has become a successful businessman engaged to marry Marion, to a cheering audience."
tt0382302,Sketch Pad 2,Sketch Pad 2,0,2003.0,27,Comedy,8.7,35.0,John Brenkus,"Some of the best comedy troupes from around the world assemble on one stage for this hilarious and at times, down right shocking comedy special. Members from seven renowned sketch troupes-including Acme Comedy Theatre, The Groundlings, Bravo Company, Improv Asylum, Smack The Pony, Big Guy Lil' Mike, Some Kind of Cult and special musical guest L. Witherspoon and Chucky -- perform individual scripted shorts before a live audience. Each sketch appears to trump the next with outrageous adult themes all the way to the climatic finish.

—Anonymous"
tt8603150,A Peace of the Anarchy: Ammon Hennacy and Other Angelic Troublemakers in the USA,A Peace of the Anarchy: Ammon Hennacy and Other Angelic Troublemakers in the USA,0,2005.0,69,Documentary,8.8,11.0,,"Seeking wisdom, love and courage in the 20th century, Ammon was sent to jail with Dorothy Day and Judith Malina. These anarchists and other spiritual activists provoked widespread consideration of the cost of wielding nuclear bombs."
tt0997174,Welcome to the Quiet Room,Quiet room ni yôkoso,0,2007.0,118,"Comedy,Drama",7.1,692.0,Suzuki Matsuo,"A troubled woman must confront the madness in others in this offbeat Japanese comedy-drama. Asuka Sakura (Yuki Uchida) is a writer who has enjoyed some success as a magazine reporter, but the stress and long hours of her work has caused her to become dependent on drugs and she's physically and emotionally worn to a frazzle. One day, Asuka awakes to discover she's in a psychiatric hospital after spending two days in a coma; her boyfriend, a television presenter named Tetsuo (Kudo Kankuro), is convinced her accidental overdose was really a suicide attempt, and he's had her committed for observation, even though he's clearly more disturbed than she is. As Asuka struggles to detox and regain her stability, she has to deal with the often-difficult personalities of her fellow patients, ranging from a former porn star with a gift for smuggling forbidden goods into the hospital to a gifted pianist with an eating disorder and a profound fear of open spaces."
