tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,synopsis
tt1838588,The Valley of Tears,La vallée des larmes,0,2012,95,Drama,7.6,628,Maryanne Zéhil,"Marie, a Canadian editor specialized in testimonies of Genocide survivors, starts to receive anonymous large envelopes with the narrative of Ali, a young Palestinian who grew up in a refugee camp in Lebanon. Intrigued, Marie investigates the origin of these envelopes and finds out who is the anonymous writer. This is how she establishes a connection with Joseph, a Lebanese worker hired to paint the offices. A strange relation develops between these two persons who come from very different worlds. But after a while, Joseph abruptly disappears and Marie, overwhelmed by the mission fallen on her, starts a journey into the past, through a small village in Lebanon, in the heart of a bloodthirsty culture were lies the key of all the enigmas.

—Maryanne Zehil"
tt1838737,With Her,With Her,0,2012,-1,Drama,9.2,9,Kris Finnigan,"A male escort opens up to a first time writer about love, women, and business to give him insight for his first book. The writer meets a woman, and the film juxtaposes his experience with the tales of the escort."
tt1857808,Odd Number,Odd Number,0,2011,52,"Crime,Documentary",8.0,7,Marius van Straaten,"On the outside, you grow up with gangs. You end up joining a gang. You are good with a gun and become an assassin. They give you a target. You are betrayed, and they find you. You are shot twelve times, survive and end up in the dreaded Pollsmoor Prison. Now, on the inside, you are fighting for survival.
Odd Number is a story of redemption set in South Africas Cape Flats, a low lying area south west of Cape Town, a human dumping ground for Apartheid eras forced removals of black and coloured people from 1948 to 1993. During this time, hundreds of labelled non-whites were forced from their homes into undeveloped, dusty pieces of land. With little or no education, and no existing infrastructure or local economy, these areas withered. For years the Cape Flats have been ravaged by gang violence, drugs and crime, as some of South Africa's poorest do what it takes to survive.
Rashaad is the man in the midst of it all, trying to make sense and dying to make the right decision."
tt1885335,Ballplayer: Pelotero,Pelotero,0,2011,77,"Biography,Documentary,Sport",7.2,492,"Trevor Martin, Jon Paley, Ross Finkel",Two top baseball prospects in the Dominican Republic face fierce competition and corruption as they chase their big league dreams.
tt18967390,Deep in the Heart: A Texas Wildlife Story,Deep in the Heart: A Texas Wildlife Story,0,2022,101,Documentary,7.6,146,Ben Masters,"A visually stunning celebration of what makes Texas unique, its diverse landscapes and remarkable wildlife behavior that cannot be found anywhere else in the world."
tt1907699,Justice for Sergei,Justice for Sergei,0,2010,52,Documentary,8.5,28,"Martin Maat, Hans Hermans","The death in prison of Sergei Magnitsky, a young Russian lawyer, remains one of the darkest scandals in the blotchy history of Russia's criminal justice system."
tt1924396,The Best Offer,La migliore offerta,0,2013,131,"Crime,Drama,Mystery",7.8,119343,Giuseppe Tornatore,"Virgil Oldman is an elderly, and esteemed but eccentric genius art expert, who lives in Italy; where he is always alone, known and appreciated by the world; He is an agent of high-end art auctions, and he has an incredible collection of paintings of women faces.The way Virgil collects all these paintings is by taking advantage of people who take their artworks to him to examine to see if they are originals, and to give them a price. But, Virgil lies to the people; he tells them that their artworks are fake. This with the intention of buying them later on with the help of his very good friend Billy Whistler at a very low price.One day, at his job, a lady named Claire Ibbetson calls him to know if he can go to her villa to evaluate her possessions. For some reason Claire doesn't receive him, because she has a sickness regarding a socio-affective condition. For this reason, Fred (the caretaker), is in charge to show Virgil the villa.When Virgil is in the process of evaluation of Claire belongings he finds some mysterious gears; he takes them and asks for help to his friend Robert to know if he can reassemble those old mechanical parts.Virgil and Claire are very close to each other, with the passage of time he falls in love with her, and also, he helps her with her phobia. One day she hides from him and Virgil doesn't know where she is. Virgil is so frustrated and decides to go look for her in the basement.They go to live together in Virgil's house and he shows her the big art collection. Then he goes to London to the last auction of his career. When he gets back home he finds a painting in his living room and he goes to his vault to put the painting in his collection; the surprise is that Claire stole them with the help of Billy, Robert and Fred...Written By:Jadde Josbeth Monreal Burciaga,
Yaneli Alejandra Guzmán Jara, and
Hansel Román Medina"
tt19716744,"Deneuve, la reine Catherine","Deneuve, la reine Catherine",0,2022,104,Documentary,7.0,10,Virginie Linhart,"Documentary that retraces the life and intimacy of the French actress, with archive footage and excerpts from her interviews."
tt19718904,Tripping Beneath the Spring Clouds,Tripping Beneath the Spring Clouds,0,2022,90,"Comedy,Documentary",9.7,7,Jacob Harvey,"A filmmaker documents the first week of his break, and goes on a trip."
tt2015381,Guardians of the Galaxy,Guardians of the Galaxy,0,2014,121,"Action,Adventure,Comedy",8.0,1166222,James Gunn,"Earth, 1988:Young Peter Quill (Wyatt Oleff) sits in the waiting room of a hospital, listening with headphones to Awesome Mix Tape no. 1 on his Walkman. His grandpa (Gregg Henry) comes out and gets him so he can say goodbye to his mom, who is dying from a brain tumor. His mom gives him a present and tells him his father was an angel, and that Peter is just like him. She asks for his hand, but he's too scared to take it. Just then, she dies. The distraught Peter runs outside and is abducted by a spaceship.
Morag, 2014:On the planet Morag, an adult Peter Quill, a.k.a. Star-lord (Chris Pratt), is searching for a mysterious Orb whilst listening to Awesome Mix Tape no. 1. He finds the Orb and takes it out of a laser enclosure. Almost immediately, he is ambushed by Korath the Pursuer (Djimon Hounsou) and his henchmen. After a shootout, Peter makes it to his ship, the Milano, and escapes.His father figure, Yondu Udonta, (Michael Rooker) who heads the Ravager platoon that raised Peter, calls and tells Peter to give him the Orb. Peter decides he's going to sell it on his own. After Peter hangs up, Yondu's men reprimand him for always being soft on Peter despite his constant betrayals, which Yondu brushes off, being more interested in finding out who else is interested in the Orb.Korath returns to the Dark Aster, a Kree warship led by a genocidal tyrant, Ronan the Accuser (Lee Pace), who seeks to destroy the planet of Xandar after their people killed his father and grandfather. Korath reports that he failed in getting the Orb and that it's in the hands of Peter. Ronan wants the Orb because he can trade it to Thanos in exchange for Thanos destroying Xandar. Ronan decides to send Thanos' daughter Nebula (Karen Gillan) after Peter, but her sister Gamora (Zoe Saldana) volunteers. Over Nebula's complaints, Ronan sends Gamora.On the planet Xandar, Peter takes the Orb to a broker (Christopher Fairbank) and asks what it is, because Ronan's goons are after it too. On hearing Ronan's name, the broker immediately backs out, not wanting anything to do with the orb, and removes Peter from the shop. Outside, Gamora jumps Peter and tries to retrieve the Orb herself. As they fight, they are ambushed by Rocket Raccoon (Bradley Cooper) and Groot ( Vin Diesel), seeking to claim a bounty on Peter. (Stan Lee has a cameo appearance as an old man on Xandar, chatting up a young lady. Rocket calls him a pervert.). Its not too long before Peter, Gamora, Rocket, and Groot are arrested by the Nova Corps, and after processing, are sent to a space prison called the Kyln.Pretty much everyone in prison wants to kill Gamora because she's the daughter of Thanos. One of the inmates, Drax the Destroyer (Dave Bautista), has a vendetta against her because Ronan killed his wife and daughter, so he wants to avenge them by taking the life of one of Ronan's family members in return. Gamora explains that she's not related to Ronan and she was planning on double crossing him. Peter argues in Gamora's favor.Meanwhile, Ronan is summoned to meet Thanos at his at his domain in an asteroid field. Ronan reports to Thanos (Josh Brolin) that Gamora is a traitor, and kills one of Thanos's underlings for showing disrespect to him. Thanos tells him to take care of her and get the Orb, threatening to kill him if he doesn't. He also notes that Gamora is his favorite daughter, which angers Nebula.Back a the Kyln, Gamora has a plan to sell the Orb to someone else. Peter, Rocket, and Groot agree to help and split the reward. Rocket has a plan to escape the prison. He needs one of the guard's wrist devices, a prisoner's prosthetic leg and a battery from a tall column in the prison. As he explains that it's very important to take the battery last, Groot grabs it first. The alarms go off and security droids fly in. Gamora goes to get a wrist device as Peter negotiates for the prisoner's leg. Drax decides to join in the escape, realizing that eventually Ronan will go after Gamora and then he can kill Ronan himself.Everyone gets the item they agreed to get, and they all make it to a guard station near the top of the prison. Rocket is surprised that Peter actually got the leg and says that he (Rocket) was only kidding, and he didn't really need it. Just as it seems that they have run out of time, Rocket rigs up the stuff to turn off the gravity in the prison and to use the security droids as jets to fly the guard station out of the prison. They escape, but Peter leaves the others, telling Rocket that he left something behind. It turns out that he is retrieving his Walkman with the Awesome Mix Tape from one of the guards.Yondu goes to his broker and finds out Peter still has the Orb. Threatening the broker with his arrow, he gets the man to reveal where Peter might have traveled.Everyone on Peter's ship gets to know one another better. They don't like each other at all. Soon they arrive at Knowhere (a space station built in the severed head of a Celestial) to meet with the Collector. While they wait for their appointment, Drax, Rocket, and Groot get drunk and gamble. Gamora and Peter bond over music. He explains that his mom made him the mix tape of her favorite songs. She listens and likes it. He asks her to dance, but she doesn't trust him. He says it reminds him of an old fable about other people who didn't dance, called Footloose. He makes a pass at her, but she says she's not one of the doe-eyed girls he's used to and she won't fall for his pelvic sorcery.Before they can meet with the Collector, Drax, Rocket, and Groot (all drunk) get into a big fight. Drax thinks Groot is dumb and Rocket is tired of people calling him a rodent. Peter talks them out of fighting. The Collector's assistant fetches them and they all go to meet him. Drax goes off on his own and makes a call to Ronan.The Collector (Benicio Del Toro) has a giant assortment of collectibles from all over the galaxy, including Howard the Duck and Cosmo the Soviet space dog. The Collector puts the orb into a kind of lathe, which unscrews the two halves of the Orb to reveal that it's a capsule for an Infinity Stone. The Collector explains that the Infinity Stones are six singularities created during the Big Bang. There are more of them and they can destroy planets. The Collector's assistant suddenly grabs the stone, trying to kill him. The Infinity Stone is poisoning her, and then she and everything in the area blow up. Most of the people survive, along with Cosmo. Peter and the others manage to escape with the Orb holding the Infinity Stone. They decide the safest place to take the stone is Nova Headquarters. It's too dangerous to be anywhere else.Suddenly the group is ambushed by Ronan and his crew, responding to Drax's call. Yondu's Ravager platoon also shows up, having tracked Peter down from the broker. Gamora, Rocket and Quill take off in single passenger ships while Nebula and some of Ronan's goons chase after them. Drax tries to fight Ronan, but gets beaten up badly.Nebula chases Gamora's ship above the atmosphere and blows it up. Nebula gets the Infinity Stone and leaves Gamora floating in space to die. Peter realizes that he can't allow Gamora to die, so he calls Yondu to tell him where he is, then exits his ship, and floats to Gamora, where he gives her his gas mask to keep her alive.Yondu arrives and collects Peter and Gamora with a tractor beam right before they can freeze to death. This is where we see that Yondu's ship is the same ship that abducted Peter as a child.Meanwhile, onboard the Dark Aster, Ronan tells Thanos that now that he (Ronan) has the Infinity Stone, he can cut Thanos out of the deal. Instead, he will destroy Xandar himself and then go after Thanos. He puts the Infinity Stone into his hammer.Back on Yondu's ship, Yondu is going to kill Peter for double-crossing him, but he reconsiders when Peter says that he has a plan to get the Orb back. Meanwhile on Knowhere, Drax, Groot, and Rocket decide to join forces and save Peter and Gamora from Yondu. They fly the Milano to Yondu's ship and threaten to blow it up with a special weapon Rocket built unless Yondu releases Peter and Gamora. Peter emerges from the crowd aboard Yondu's ship, and persuades Rocket that he doesn't need to be rescued.Now on board the Milano, Peter explains that they must prevent Ronan from touching the Infinity Stone to the ground of Xandar, which will wipe out the planet, and that he has a plan to stop Ronan. The others ask Peter if he really has a plan, or if he was lying. He says he has part of a plan. After much discussion, he says that he has 12% of a plan. Everyone scoffs, except Groot who says (translated by Rocket) that this is more than 11% of a plan. Rocket says that they will most likely die if they try to stop Ronan. Peter points out that they've already lost so much, that at this point they have nothing to lose. Slowly, each of them stands up and announces that he will join the fight against Ronan.Peter warns the Nova Corps that Ronan is coming to destroy them and they should get ready, telling them that they should believe his message, because he's not 100% a dick.Rocket's idea is to blow a hole in Ronan's ship so Peter, Groot, Drax and Gamora can board it. Gamora is going to cut the power for Ronan's security and then they're going to blow him up with a cannon that Rocket made.They start the plan. Rocket blows a hole in the Dark Aster and then helps Yondu and his men defend Xandar against Ronan's fighter ships. Yondu is shot down. On the ground, told to surrender, he instead uses his arrow to take out an entire platoon of goons.On the Dark Aster, Gamora and Nebula get into a big fight, while Drax, Peter and Groot go to the bridge of the ship.Dozens of Nova ships link together to form a giant net and slow the descent of the Dark Aster. Gamora finally beats Nebula, who falls, landing on a Ravager ship and commandeers it, throwing the Pilot of the ship out the window and flying away. Ronan orders his ships to kamikaze into Xandar. Rocket and Yondu's men shoot as many of the ships down as they can.Almost to the bridge, Drax kills Korath. Groot grows a long thin branch and thrashes a large number of Ronan's men. Eventually, everyone makes it to the bridge to fight Ronan. Again, he's too strong for them, but Peter manages to shoot Ronan with Rocket's super cannon, to no avail. Rocket crashes the Milano into the bridge and seems to have destroyed Ronan. The entire ship is plummeting towards Xandar, so Groot forms a giant nest around all of them for safety. Rocket is upset because he knows that what Groot is doing will end up killing him. Groot, who up to this point has only said I Am Groot, responds with We are Groot.The ship crashes. Everyone except Groot is okay. Groot is a pile of twigs strewn all about. The battle is not over though, because Ronan is still alive and well. He sarcastically calls Peter and his crew the Guardians of the Galaxy. As he raises his hammer for a final blow, Quill stands up and starts to dance to the song Ooh-ooh Child, and challenges Ronan to a dance-off. Ronan is confused, until Peter reveals it was all one big distraction, as Drax and Rocket shoot Ronan's hammer at Ronan, releasing the Infinity Stone. Peter grabs the stone before Ronan can. Peter starts to be affected in the same way as the Collector's assistant. Holding the stone is going to kill him, but Gamora tells him to take her hand. He flashes back to when he didn't have the courage to take his mom's hand, and he now grabs Gamora's. Drax and Rocket hold hands with the others, and the power from the Infinity Stone is spread among the four of them, causing a burst of energy that vaporizes Ronan. Rocket collects one of the sticks that was once Groot.Yondu appears and demands the Stone as per his original deal with Peter. Peter hands him the Orb. As Yondu and his men take off, one of them notes that he likes Peter and he's glad they didn't take him back to his dad like they were supposed to all those years ago.Gamora is upset that Peter gave up the stone. Peter reveals that he switched the Orbs, and he still has the one with the stone.At Nova HQ, they turn over the Orb that contains the Infinity Stone and Peter learns he's only half human and half something ancient and unknown. They speculate that his nonhuman genes allowed him to hold the Infinity Stone without dying.There is a party on Yondu's ship. His crew is celebrating but Yondu looks suspiciously at the Orb and then decides to open it. In it is a troll doll. He smiles.Peter finally opens the present his mom gave him before she died. It's a cassette labeled Awesome Mix Tape no. 2. He asks the Guardians where they want to go. Gamora says, You lead, Star-lord. He asks if they want something good or something bad. He then decides they should do something that is both. Rocket holds a pot in which he has stuck the stick that he retrieved after Groot's sacrifice. We can see the face of a tiny Groot on the stick.End CreditsDuring the credits, the baby Groot (slightly larger than in the previous scene) dances in his pot to Quill's 1980s music, with Drax in the background. The baby Groot stops when Drax looks at him, but he starts again when Drax looks away.After the credits: The Collector is sitting on the wreckage, drinking, when Cosmo the Soviet space dog comes up and licks his face. We hear a voice that says that's gross. The camera turns to reveal Howard the Duck sitting on a broken cage, drinking as well."
tt2061623,Crayons of Askalan,Crayons of Askalan,0,2011,53,"Animation,Biography,Documentary",7.2,46,Laila Hotait Salas,"Zuhdi Al Adawi, a Palestinian artist imprisoned in the occupied territories, uses his art as his means of expression and is helped by the rest of the community and his own family to accomplish his artwork."
tt21053478,Travelin' Band: Creedence Clearwater Revival at the Royal Albert Hall,Travelin' Band: Creedence Clearwater Revival at the Royal Albert Hall,0,2022,86,"Documentary,Music",7.7,391,Bob Smeaton,Follow the legendary Creedence Clearwater Revival concert as well as unreleased material from the band.
tt21056816,Raaji Always Khush,Raaji Always Khush,0,2022,-1,Family,9.5,27,Ramesh Karolkar,Raaji Always Khush is an Upcoming Gujarati Film which is releasing on 24th June 2022. The film is Adoption of International Book Pollyanna . This Film taught you how to be a happy in any situation. Everyone have a problems in their life but how to smile and fight with Problems.
tt21157976,Aliens Uncovered: ET or Man-Made,Aliens Uncovered: ET or Man-Made,0,2022,82,Documentary,10.0,15,Clive Christopher,"The crash of Roswell wasn't meant for New Mexico. In 1947, a neighboring state had 3 major sightings that were swept under the rug. With The Phoenix Light's and Travis Walton's Fire in the Sky, there's a rich history of UFO involvement in Arizona. This film focuses on fresh UFO content from present day, containing interviews from residents and law enforcement officers statewide."
tt2117962,Spitfire Women,Spitfire Women,0,2010,60,"Documentary,History,War",8.4,23,Harvey Lilley,"Using interviews, archive footage and reconstruction, this documentary looks at the Air Transport Auxiliary, a band of female pilots who aided the war effort in World War II."
