tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,synopsis
tt6556354,Blue Orchids,Blue Orchids,0,2017.0,48,Documentary,7.3,7.0,Johan Grimonprez,"In Blue Orchids, Grimonprez creates a portrait diptych of two experts situated on opposite ends of the same issue--the global arms trade. The stories of Chris Hedges, the former war correspondent of The New York Times, and Riccardo Privitera, a former arms and equipment dealer of Talisman Europe Ltd (now dissolved), provide an unusual and disturbing context for shocking revelations about the industry of war. While interviewing Privitera and Hedges for Grimonprez's recently released feature length film Shadow World, it became clear that the two men were describing the same anguish but from paradoxical perspectives. One has dedicated his life to unmasking lies and the other has built his life on lies. Making use of both their personal and political histories, Grimonprez gradually reveals the depths of trauma and duplicity, situating the arms trade as a symptom of a profound illness: greed.

—ZAP-O-MATIK"
tt3091176,Zombie Film,Zombie Film,0,2005.0,75,Comedy,8.6,11.0,"Patrick Ernzer, Michel Tereba","The two friends and horror film fans Pit (Steve Thull) and Mich (Lionel Becker) can't wait for the weekend to come. Their mate Jos gave them the keys to his cabin in the woods and the two dudes will certainly not miss this opportunity to have a wild party with their common girlfriend Susi. Once in the cabin, they find an ancient chest... which they shouldn't have opened. Because only minutes later unexpected visitors are knocking on the door: zombies! When sunny-boy Jean-Yves (Mike Tereba), his girlfriend Chantale (Sarah Hoffmann) and his friends Alain (Vincent Meyer) and Trixie (Mendaly Ries) seek shelter in the cabin after their car broke down, the party really starts...

—Camera Obskura"
tt8708978,Crystal,Crystal,0,2019.0,96,Thriller,9.6,10.0,Ms. Michelle,Find out what happens when Crystal has to make a decision to keep on her clean path or take one more hit from the methamphetamine pipe.
tt1590310,Clooney vs. Godzilla,Clooney vs. Godzilla,0,2007.0,45,Comedy,7.2,18.0,"Matthew Charles, Taylor Jones","George Clooney is a jaded superstar. After winning the Oscar for Best Supporting Actor, Clooney retires from Hollywood to sail around the world. His retirement plans come to a screeching halt when he accidentally releases Godzilla, who begins a rampage of world-wide destruction.

—Gojira"
tt0246730,Desperado Square,Kikar Ha-Halomot,0,2001.0,98,Drama,7.0,164.0,Benny Toraty,"In ha-Argazim, a neighborhood that time forgot, the one-year anniversary of Morris Mandabon's death is approaching, and his youngest son, Nissim has had a dream in which his father orders him to re-open the old neighborhood movie theater, thus breaking the vow that Morris had made years before never to screen movies again. Nissim and his brother George, together with Aharon Gabardine, who was the projectionist back in the old days, are determined to fulfill Morris' request. The same day Nissim has his dream, Avram Mandabon, Morris' brother, returns for his brother's memorial after a 25-year absence. His reappearance causes old family feuds to resurface. Seniora Mandabon, late Morris' wife, won't even speak to Avram. Following the advice of Yisrael the Indian, considered the neighborhood authority on films, the brothers decide to screen the Indian-made local hit from years before, Sangam, to which Seniora objects (Nobody cares to watch old Indian movies!) and tries to convince them to screen another movie, but they insist. They eventually find out that the only print of Sangam is in the hands of Avram, their uncle, who refuses to give it to them. And so, as the time for Morris' memorial approaches, as well as the screening date, it seems that a clash is inevitable. In the tense days that follow, the past resurfaces and the brothers learn the secrets of their family history and the real reason why their father closed down the theater.

—YosefG"
tt5974388,In Between,Bar Bahar,0,2016.0,103,Drama,7.2,2904.0,Maysaloun Hamoud,Three Palestinian women living in an apartment in Tel Aviv try to find a balance between traditional and modern culture.
tt0280501,Der Briefbomber,Der Briefbomber,0,2000.0,98,Thriller,7.6,41.0,Torsten C. Fischer,"A letter bomb injured the mayor of Vienna in 1993. For the government, the case is closed with two arrests in the Nazi milieu. Not so for Police Psychologist Frank Meyer, who believes it is a lone perpetrator. More attacks follow."
tt11858196,Secrets of the Surface: The Mathematical Vision of Maryam Mirzakhani,Secrets of the Surface: The Mathematical Vision of Maryam Mirzakhani,0,2020.0,\N,Documentary,8.6,359.0,George Paul Csicsery,"Filmed in Canada, Iran, and the United States, Secrets of the Surface: The Mathematical Vision of Maryam Mirzakhani examines the life and mathematical work of Maryam Mirzakhani, an Iranian immigrant to the United States who became a superstar in her field. In 2014, she was both the first woman and the first Iranian to be honored by mathematics' highest prize, the Fields Medal. Mirzakhani's contributions are explained by leading mathematicians and illustrated by animated sequences. Her mathematical colleagues from around the world, as well as former teachers, classmates, and students in Iran today, convey the deep impact of her achievements. The path of her education, success on Iran's Math Olympiad team, and her brilliant work, make Mirzakhani an ideal role model for girls looking toward careers in science and mathematics.

—George Csicsery"
tt15307258,Panchhi,Panchhi,0,2021.0,98,"Crime,Thriller",7.4,412.0,Maneesh Bhatt,"This story revolves around Panchhi, who is psychologically distressed and wants happiness in life. However, his life takes a turn when he is charged with murdering a girl whom he loves."
tt11078564,Catwalk: From Glada Hudik to New York,Catwalk - Från Glada Hudik till New York,0,2020.0,95,Documentary,7.7,437.0,Johan Skog,"Emma wants to become a fashion model and ask Pär Johansson and the Glada Hudik-theatre for help. An unattainable dream for most, especially if you have a disability. Together with a group of unusual models they begin a bewildering journey."
tt2410638,Anima Sola,Anima Sola,0,2015.0,70,"Horror,Mystery,Thriller",7.5,19.0,Roberto Jabor,"Mariana (Isabella Dionisio), a charming Brazilian brunette, and his brother Carlos (Giuliano Laffayete) come back to Rio de Janeiro from abroad to buy a house while her parents are living oversea. Mariana is leading a group of close friends who will share the house with her and Carlos. The young group moved to a house far away from Rios downtown. At the first night, Mariana meets Gestas (Gabriel Canella), a handsome and mysterious young man, who claims he met Mariana in the past. Mariana is attracted by Gestas but refuses to herself this kind of feeling trying to seduce her best friends boyfriend Henrique (Gabriel Coimbra).The house is haunted by spirits trapped there since before its construction. These spirits wandering along to new residents and intercede with them. The film is based on the myth of the Saint Anima Sola, Lonely Soul, present in several gospels of Christianity."
tt0188684,In Search of Cabaret,In Search of Cabaret,0,1992.0,52,"Documentary,Music",8.2,43.0,Michael Houldey,"Ute Lemper sings Milord, Falling in love again, Lola, Black Market, Illusions and Allein."
tt13792814,This Is Hexagon Sun,This Is Hexagon Sun,0,2020.0,81,"Biography,Documentary",8.8,21.0,Unamusedpirate,A comprehensive analysis into the discography of esteemed electronic musical duo Boards of Canada.
tt0210047,Fool's Fire,Fool's Fire,0,1992.0,60,Drama,7.4,123.0,Julie Taymor,"A family of little people are peacefully having dinner when the thundering sound of horsemen is heard. One of the male adults helps the other family members to hide, but with nowhere else in the house to hide he jumps out a window and flees, only to be ridden down by a horsemen, captured and kidnapped to a foreign kingdom. He is dragged before a royal court of monsters (literally and figuratively) consisting of the monstrously fat king and his equally repulsive court, called Hop-Frog because of his now-limping gait, and forced to become the new jester.One morning, the practical joke-obsessed king orders the inventive yet sensitive Hop-Frog to provide entertainment for the arriving Duke and Duchess of Siri-Siril. Following Hop-frog's physical comedy and a sumptuous banquet, the king's guests wheel in a giant bird cage, containing a young dwarfish woman named Tripetta, as a gift for the king. It's love at first sight for Hop-Frog, but his feelings and the condescending and cruel treatment at the hands of the so-called normal courtiers only tortures him even more. Events take an even uglier turn when the king summons Hop-Frog, orders him to come up with a original idea for an upcoming costume ball and forces him to drink goblets of wine (which the poor dwarf can't handle). Trippetta, who has been forced to be present, tries to halt the bullying, but has a goblet of wine thrown in her face for her efforts. This in turn has the effect of immediately sobering Hop-Frog up, and he comes up with a brilliant idea: the king and his councillors will be covered in fur and pretend to be ourangutangs bound together by a lengthy chain and, most appealing to the King's sadistic nature, scare the you-know-what out of everybody. The conceit is a strange one, but the King and his men readily accept it. Later that night, Hop-frog frees Trippetta from her cage to assist him in carrying out his plans for the costume ball.The night of the ball arrives and the plan is carried out; the king and his councillors are sewn into tight-fitting body-suits (which are painted all over with tar and covered with flax) and equipped with carved wooden masks. The illusion is a flawless one, so much so that when the Eight Chained Ourangutangs bust into the party at midnight and create their commotion, none of the guests complain when Hop-Frog lowers a chandelier chain down from the ceiling, hooks it to the chain connecting the beasts and has it and the apes hoisted into the air. Using a torch to pretend to try and find out who these costumed people are, he sets them all afire, with the other partygoers too far out of reach to help. He and Trippetta (who has been waiting on the roof) watch coldly from the roof as the fire claims its victims, then escape into the air on a makeshift flying machine as flames slowly spread through the kingdom."
tt0436865,Up from Zero,Up from Zero,0,2003.0,61,Documentary,7.3,21.0,"Tim Baney, Ann DeStefano Sutherland",9/11/2001 and The World Trade Center cleanup through the eyes of the Construction Workers.
tt0405252,Portræt af Eva Cassidy,Portræt af Eva Cassidy,0,2004.0,28,"Biography,Documentary,Music",9.3,20.0,Thomas Christensen,A half-hour programme which tells the story of singer Eva Cassidy and contains ABC News Nightline's segment on her and footage from the 1996 Blues Alley concert performance.
tt10251434,Vijayaratha,Vijayaratha,0,2019.0,135,"History,Romance,Thriller",7.5,1321.0,K. Ajay Surya,"Vijayaratha is a suspense thriller which follows a guy on a race against time to save a life, even as the world around him starts falling apart. Directed by Ajay Surya, the film stars Vasanth Kalyan and Arpitha Gowda in central roles."
tt0379370,Maqbool,Maqbool,0,2003.0,132,"Crime,Drama,Thriller",8.0,10988.0,Vishal Bhardwaj,The intrigue of the Shakespearean tragedy 'Macbeth' is transposed to the Mumbai underworld.
tt5784708,For They Know Not What They Do,For They Know Not What They Do,0,2019.0,91,Documentary,7.8,101.0,Daniel G. Karslake,"When the Supreme Court legalized marriage equality, the backlash by the religious right was swift, severe, and successful. Karslake's documentary looks at four faith-based families with LGBTQ children caught in the crosshairs of sexuality, identity, and scripture.

—Tribeca Film Festival"
tt0482546,Miss Potter,Miss Potter,0,2006.0,88,"Biography,Drama,Romance",7.0,30160.0,Chris Noonan,"Miss Potter is a 2006 film directed by Chris Noonan. It is a biopic of children's author and illustrator Beatrix Potter, and combines stories from her own life with animated sequences featuring characters from her stories, such as Peter Rabbit. Scripted by Richard Maltby, Jr., the director of the Tony-winning Broadway revue, Fosse, the film stars Renée Zellweger in the title role; Ewan McGregor as her publisher and fiancé, Norman Warne; and Lloyd Owen as solicitor William Heelis. Emily Watson stars as Warne's sister, Millie. Lucy Boynton also stars as the young Beatrix Potter. The film received generally positive reviews and earned Zellweger her sixth Golden Globe nomination. It was filmed in Cecil Court, Osterley Park, Covent Garden, the Isle of Man, Scotland and the Lake District. Miss Potter was released on 29 December 2006 so that the film could compete for the 2007 Academy Awards."
tt2224467,Teacher Irena,Teacher Irena,0,2010.0,52,"Documentary,Drama",8.0,12.0,Itamar Chen,"Summer vacation is over and 26 kids arrive to school fearful of their notoriously strict new teacher, Irena. Russian born Irena immigrated to Israel with her son and husband who died shortly after. She faces the challenge of teaching the third grade in one of the most difficult neighborhoods in Jerusalem where poverty, violence and unemployment are widespread. Using her unique approach, combining uncompromising discipline and love she propels a real change in the lives of her students. Following the course of the school year the film offers a window into the confines of a classroom.

—Anonymous"
tt6117534,Vanyam,Vanyam,0,2016.0,93,"Crime,Drama",7.0,43.0,Sohan Seenulal,The film revolves around the reckless life of three youngsters who maliciously plan a heinous act of violence and the aftermath of their act.
tt1846771,The Good Life,The Good Life,0,2010.0,83,Documentary,7.0,188.0,Eva Mulvad,"The lives of a mother and daughter who used to have it all, but now only have each other."
tt3575624,Secrets of Shaolin with Jason Scott Lee,Secrets of Shaolin with Jason Scott Lee,0,2012.0,\N,Documentary,7.0,51.0,Donovan Chan,"American actor and Jeet Kune Do martial artist, Jason Scott Lee, enters a temple to train with Shaolin on a personal pilgrimage and documents his experiences."
tt4524678,The Citizen,Az állampolgár,0,2016.0,109,Drama,7.1,845.0,Roland Vranik,"Wilson, a black man in his late fifties, has been living as a refugee in Hungary for years. He works as a security guard in Budapest and his main desire is to acquire Hungarian citizenship, but he keeps failing the exams that are required for his application. In preparing for the next exam, he is helped by Mari, a Hungarian woman of roughly the same age who is a history teacher. Unexpectedly the teacher and her pupil start to develop deep affection towards each other.

—trixie650203"
tt2912184,Boxer,Boxer,0,2013.0,70,"Action,Biography,Documentary",8.8,15.0,Georgios Panteleakis,"The Doc is following the steps of and old time Boxer and now head Trainer of Aristoteleio Boxing Club, Yiorgos Ioannides who won every Championship that he participated in his career until he retired, for nine consecutive years We follow Boxers from different venues and choices in their training and private life.The principles of the sport are being explored by old time Champions and Trainers affiliated with Ioannides, allowing their character to reflect upon the nobility of their sport and the love and respect that they share in this Hierarchical line of champions-trainers,covering a fifty year legacy in the sport.

—Anonymous"
tt2076142,30 años de oscuridad,30 años de oscuridad,0,2012.0,85,"Animation,Documentary,Drama",7.3,91.0,Manuel H. Martín,"When the Spanish Civil War came to an end, Manuel Cortes was unable to flee the country. After a long journey, he managed to get back home in the dark without being discovered. His wife, Juliana, told him how the winning forces were shooting many of their fellow citizens. Manuel and Juliana decided to dig a small hole in the wall for Manuel to hide in. He could not even begin to imagine that this small hideaway was to become his private jail for the following 30 years. This is the story of the so-called post-war moles, people who had to put their lives on hold in order to escape from the repression imposed by the victors of the civil war.

—Anonymous"
tt1705772,Mankatha,Mankatha,0,2011.0,155,"Action,Crime,Thriller",7.7,15149.0,Venkat Prabhu,"Ajith, Premji, Mahad, Vaibhav, Ashwin plans to steal 500cr of betting money from Jayaprakash (trisha's father), they also succeed in the task after that Premji, Mahad escapes with money while Vaibhav gets caught with Arjun (ACP Spl Branch). Final Who Succeeds with the money is the Plot."
tt6770548,Minute Bodies: The Intimate World of F. Percy Smith,Minute Bodies: The Intimate World of F. Percy Smith,0,2016.0,55,Documentary,7.7,65.0,Stuart Staples,"The latest 'film and music' project of Tindersticks is a collage of the science films made in early 1900s by F. Percy Smith-naturalist, inventor and documentarist."
tt2070882,The Social Reformer,"Morales, El Reformador",0,2012.0,82,"Action,Comedy,Drama",7.8,76.0,Victor Cubillos,"Set months before the recent social movements that rocked Chile and the world, we are introduced to Ulises Morales, an exemplary citizen of Santiago who believes that Chilean citizens have lost their values and sense of social responsibility. He is a contemporary reformer that in times of change pursues a single mission: to give thousands of Chileans and Latin Americans the power to change their destiny, to become aware and accountable as a new social order emerges.

—Awareness and Responsiblity"
tt4960538,"John Von Neumann, Prophète du XXIème siécle","John Von Neumann, Prophète du XXIème siécle",0,2014.0,52,Documentary,7.2,6.0,Philippe Calderon,"Unknown to most, John von Neumann, a Hungarian mathematician, impacted and shaped much of the 20th and 21st centuries. Meet the inspiration for two legendary characters, Dr. Strangelove and HAL."
tt0118789,Buffalo '66,Buffalo '66,0,1998.0,110,"Comedy,Drama,Romance",7.4,54416.0,Vincent Gallo,"Having just served five years in prison for a crime he did not commit, Billy Brown (Gallo)'s first desperate post-incarceration action is to search for somewhere to relieve himself. Oddly enough, the first thing he does is try to go back into the prison he was released from and denied. Then, to impress his dunceish, thoroughly neglectful parents (Ben Gazzara & Anjelica Huston), Billy kidnaps a dance class student named Layla (Ricci) and forces her to pretend to be his wife. Layla allows herself to be kidnapped and it is clear she is romantically attracted to Billy from the start, but Billy all the while is compelled to deal with his own demons, his loneliness and his depression, and it is only at the end that he allows Layla to give him the love and comfort he has been needing all his life.
The subplot of Billy seeking revenge on the man indirectly responsible for his imprisonment, Scott Wood, is a reference to a former Buffalo Bills kicker, Scott Norwood, who missed the game-winning field goal in Super Bowl XXV against the New York Giants in 1991."
tt1269704,Rio Breaks,Rio Breaks,0,2009.0,85,Documentary,7.7,71.0,Justin Mitchell,"RIO BREAKS is more than just a film about surfing. It follows the story of two best friends, Fabio and Naama, as they navigate their way between the pitfalls of life in the slums and the joys of surfing on their favorite beach. Their goal: to win the contest and become professional surfers. Thirteen-year-old Fabio and 12-year-old Naama live at Favela do Pavao, an enormous slum near Arpoador Beach, in Rio de Janeiro, Brazil. Pavao is home to Commando Vermelho (CV), or Red Command, one of Rio's most heavily armed drug gangs. It's the Red Command who sets the rules and regulates life in the community. Their presence is ubiquitous, with armed soldiers constantly patrolling the hills and regulating the various points of sale. Fabio lives in an area of the favela called Vietnam, the poorest and most violent part of the slum. When the police come up looking for traffickers, that's where they look - and shoot - first. Raised by illiterate grandparents, he cannot read or write and is not going to school. Fabio is a prime candidate to join CV and become yet another gun-toting teenager involved in Rio's drugs war. In fact, he already shows worrying signs: mouthing off to the police, bullying some of the younger surfers and threatening Naama. Naama lives around the corner from Fabio. Born under a bridge where he lived until he was three, he and his family moved to the favela 9 years ago. What will happen to these best friends? Will any of them win the contest? Will their own relationship survive Fabio's aggressive personality? Can surfing offer a way out for Fabio or will he follow in the footsteps of his dad and join the drug gang? This is the story of Rio Breaks.

—Justin Mitchell & Vince Medeiros"
tt6078840,Let Me Eat Your Pancreas,Kimi no suizô o tabetai,0,2017.0,115,"Drama,Romance",7.1,2827.0,Shô Tsukikawa,A dying girl meets a nonchalant boy who found out her secret. She decided to fulfill her bucket list with none-other-than the boy who couldn't care less about the world.
tt9689930,Zombie Universe 2,Zombie Universe 2,0,2012.0,56,\N,7.7,18.0,Forrest Whaley,Three friends venture out into a world infested by zombies and are captured by a professional survival team. Tensions rise as zombies start breaking into their hideout.
tt3722262,A Star Is Stillborn,A Star Is Stillborn,0,2014.0,\N,Comedy,8.1,15.0,Christopher Wesley Moore,"Frank Mancini, a driven Australian stage dad, pushes his children and long suffering girlfriend into the entertainment industry in search of his own delusional dreams of stardom."
tt0371614,Crazy Love,Crazy Love,0,2003.0,\N,Comedy,7.2,54.0,Andrew D. Weyman,TV pilot starring Touched by an Angel Valerie Bertinelli and Ally McBeal Peter MacNicol as a baby-boomer couple who adopt a girl from China.
tt3177542,Jeevan Smriti,Jeevan Smriti,0,2013.0,78,Documentary,7.2,37.0,Rituparno Ghosh,A Tribute to Rabindranath Tagore.
tt10033852,Rangeela Raybaa,Rangeela Raybaa,0,2017.0,143,Romance,8.3,6.0,Kedar Shinde,"Rayaba, an aimless guy who fails in 12th-grade exams, falls in love with Shraddha, a state topper and the daughter of a health quality inspector. After a lot of wooing, Rayaba manages to win Shraddha's heart and when her father comes to know about their relationship he agrees for their marriage but on the condition that Rayba passes the test put by him. Whilst attempting to pass the test, Shraddha's father creates several hindrances and every time clears a level he is faced with a bigger challenge.

—Shrinivas G. Kulkarni"
tt2359085,Hitler's Children,Hitler's Children,0,2011.0,59,"Documentary,History",7.4,1226.0,Chanoch Ze'evi,A look into the lives of the descendants of the top Nazi officials who worked under Hitler's command.
tt7876510,My Thoughts Are Silent,My Thoughts Are Silent,0,2019.0,104,"Comedy,Drama",7.9,2652.0,Antonio Lukich,"Vadim is twenty-two. He's a sound engineer and a downer. He's going to Canada in three months. Forever. Before the departure he's assigned to record the voice of a very rare bird, which dwells only in the Transcarpathian mountains of Ukraine.

—Antonio Luckich"
tt1729607,The Battle of Britain,The Battle of Britain,0,2010.0,90,"Documentary,History,War",8.2,92.0,Ashley Gething,"70 years after the historic struggle, brothers Colin and Ewan McGregor take viewers through the key moments of the Battle of Britain, when 'the few' of the RAF faced the might of the Nazi Luftwaffe."
tt1400398,Houston We Have a Problem,Houston We Have a Problem,0,2009.0,85,Documentary,7.2,126.0,Nicole Torre,"The Oil Barons, Wildcatters, and roughnecks and their long struggle to feed America's ferocious oil appetite. Step inside the oil culture to understand just how the USA became so addicted and why Houston believes we must go Green for a secure domestic energy future.

—Anonymous"
tt1671630,For Neda,For Neda,0,2010.0,67,"Biography,Documentary,History",7.7,304.0,Antony Thomas,"On June 20, 2009, Neda Agha Soltan was shot in the heart by a sniper during the protests against the Iranian presidential elections. This documentary tells the personal story of the young Iranian woman and her tragic death."
tt3518954,Left,Left,0,2017.0,81,"Drama,Romance",7.1,23.0,"Stan-Lee Ray Baker, Les Gaddis","A college woman, born with a paralyzed arm, aspires to become a pianist. To develop her musical talent and find her inner strength, she'll need the help of a washed-up music professor."
tt0477603,Cristiano de la Secreta,Cristiano de la Secreta,0,2004.0,\N,Comedy,7.0,13.0,Jose Garcia,"Eddy leads a double life, as a saint in the church and not-so-saint outside it. He falls in love with a woman whom he doesn't reveal his faith because she despises Christians."
tt1510936,The Deposition,The Deposition,0,2012.0,80,"Crime,Drama,Mystery",8.4,749.0,Eddie Mensore,"Former lovers ADAM and JILL reunite at a wedding reception in their rural Appalachian town. Although the two share a chemistry that persists despite their breakup, Jill is with another man, WAYNE. Adam and Jill slip away together for a tryst. As he drives, Adam professes his love for her but a sudden incident causes a violent car crash that kills Jill.Struggling to recall the truth, Adams flashbacks depict differing interpretations of his interaction with Jill that night. He knows that he never intended her harm, but hes unable to prove it. The emotionally draining series of depositions begin as Adam drifts through his lonely life, a shell of his former self, fueled only by a yearning to remember why they crashed.With different eyewitnesses describing fragments of that night, his memories disjointed, and the threat of criminal charges, Adam is determined to uncover the truth despite his sorrow.As Adam slowly descends into madness, Adam encounters an ethereal VISION OF JILL. His senses fractured, his mind then projects two DOUBLES OF HIMSELF, a pair of doppelgangers that represent his fractured and conflicting mindsets.In her deposition, Jills MOTHER recalls Adams jealousy after their breakup that escalated in a physical violence. Worse still, Wayne gives his deposition - describing a confrontation he had with Adam over Jill.Knowing that Wayne lied in an attempt to incriminate him, Adam sets out to kill Wayne for revenge. As Adams anger takes over, more shocking and violent truths are revealed that never let you go."
tt9330112,Ninaithale Inikkum,Ninaithale Inikkum,0,2009.0,120,"Drama,Mystery",7.0,78.0,Kumaravelan,"Though Shiva looks forward to meeting his college friends, there is a sombre mood surrounding the reunion. Later, due to some unexpected turn of events, several dark secrets are revealed."
tt10964430,Thappad,Thappad,0,2020.0,142,Drama,7.0,28624.0,Anubhav Sinha,Thappad is a story of Amrita whose seemingly perfect life is shattered when her husband slaps her once in a party. But is one slap enough to question what a relationship stands for?
tt3152736,Solidões,Solidões,0,2013.0,94,"Comedy,Drama,Music",7.2,47.0,Oswaldo Montenegro,"Solitudes goes from laugh to drama, from musical to documentary, from romantic comedy to mean satire, keeping loneliness focused in all its aspects at all times, in many stories that are linked to each other."
tt6052236,The Wonderful Digby,The Wonderful Digby,0,2016.0,82,"Biography,Documentary,Music",9.0,7.0,Matthew J. Gunn,"This music documentary follows grass roots performer James Brandman gigging across the UK and the States building his new stage persona 'The Wonderful Digby'. From motivations to trails and tribulations of playing pubs, small venues and open mics trying to build a career and self promote an album for release."
tt0337721,The Snow Walker,The Snow Walker,0,2003.0,103,Drama,7.3,10834.0,Charles Martin Smith,A pilot and his passenger struggle for survival after crashing in the Arctic tundra.
tt13206784,Chandramukhi,Chandramukhi,0,2022.0,164,"Drama,Romance",7.5,518.0,"Narendra Jagte, Prasad Oak",a political background based musical love story set in 80's. Vishwas Patil's Chandramukhi is an excellent novel that weaves together the worlds of Politics and Tamasha.
tt4265178,A Path Appears,A Path Appears,0,2015.0,\N,Documentary,7.7,38.0,Maro Chermayeff,"An exploration of how altruism affects us, what are the markers for success, and how to avoid the pitfalls--with scrupulous research and on-the-ground reporting from the Pulitzer Prize-winning journalists."
tt8399720,Tina,Tina,0,2021.0,118,"Biography,Documentary,History",7.9,4893.0,"Daniel Lindsay, T.J. Martin",Exclusive access to the Grammy Award-winning artist to celebrate her career.
tt13644178,A Man and His Prostate,A Man and His Prostate,0,2020.0,78,Comedy,7.9,9.0,Leonardo Foti,"A man discovers his inner self in more ways than one. A near tragedy is masterfully transformed into a one-man comedy, perfectly portrayed by Ed Asner in his hilarious visit to the hospital in preparation for surgery he doesn't want."
tt1954244,Artifact,Artifact,0,2000.0,63,Fantasy,7.6,10.0,Michael Ray Fox,High school relationships are thrown into upheaval when a mysterious Artifact begins showing students apparitions of their soul mates.
tt5091610,Via Regis,Via Regis,0,1995.0,62,Documentary,8.5,7.0,"Alexandru Solomon, Radu Igazsag","A confession of King Michael of Romania, recorded in 1994 in Versoix, Switzerland. The king presents his life as a common person surrounded by his family, going back from the experience of the exile towards his childhood. A rich archive material illustrates this singular recollection.

—Anonymous"
tt0341400,How High Is the Mountain?,Shan you duo gao,0,2003.0,56,Documentary,8.2,9.0,Shiang-Chu Tang,"In this documentary, director Tang records his own son's birth and growing up, his father's recovering from a stroke and a nostalgic trip home to China. (In the 1940's his father evacuated with the Nationalist troops to Taiwan after it lost the Mainland to the Communist in the war. It wasn't until 1980's were people allowed to go home to visit in Mainland China). From his search for the earliest memory of life, with a close observation and sensitivity, he exams the parallels of the different lives of a different time. In his previous work, HOW DEEP IS THE OCEAN, director Tang ends it with the ultrasound image of his unborn child, representing the beginning of a new life. With this work, HOW HIGH IS THE MOUNTAIN, it is rather a beginning of a series of questions about life and a continuation of examination of his own life and the longing of a perfect world.

—Anonymous"
tt0117938,Tonight Nobody Goes Home,Jin tian bu hui jia,0,1996.0,120,"Comedy,Drama",7.3,98.0,Sylvia Chang,"It all starts on Mr. Chen's 60th birthday. To a semi-retired dentist, still physically fit and full of charisma, reaching 60 is not the best of news. His wife constantly says he is now an old man; his daughter's boyfriend keeps asking him to insure himself; his son and daughter quarrel over the mortgage. Mr. Chen just wants to get away. Before long, his dream comes true when he falls in love with a kindergarten director. But even before a week passes, his wife finds out and claims to want a divorce. He accepts, perplexing the whole family.

—BIFF"
tt0368081,Calixto the Landlord,No hay tierra sin dueño,0,2003.0,107,Drama,8.0,38.0,Sami Kafati,"The film tells the story of a ruthless landowner who commandeers property (both land and other men's wives) and leaves a path of human suffering and death in his wake. The film describes an intersecting universe of entrenched power--in which the landowning class, colluding priests, corrupt government officials, violent police, and U.S. businessmen--conspiring to rape the land for their own profit and to suppress the local farmers. In contrast, the working peasants cherish the land as their own and struggle to break free from oppression to build homes and better lives for their families.

—Anonymous"
tt4326944,Desha: The Leader,Desha: The Leader,0,2014.0,\N,"Action,Thriller",7.0,58.0,Saikat Nasir,The winner of a political reality show makes a simple man a national hero.
tt2639098,Second Thoughts,Second Thoughts,0,2012.0,116,"Comedy,Drama,Romance",7.8,7.0,Jeffrey Swerdan,"After Shawn Archer proposes to the love of his life Katrina, he meets the mysterious Mariah. Will Shawn let this new attraction overpower his love for Katrina?"
tt1992168,Köpäk,Köpäk,0,1994.0,99,Drama,8.2,56.0,Tofig Taghizade,The movie tells about the tragedy of miserable people who turned to dogs. A group of people who desperately seeks for a job is abducted and forced to labor like slaves.
tt1311644,The Fibros and the Silvertails,The Fibros and the Silvertails,0,2007.0,56,"Documentary,Sport",8.6,10.0,Paul Oliver,The story of the feud between two football teams that turned into a war about class and alleged corruption.
tt0126249,Colors Straight Up,Colors Straight Up,0,1997.0,94,Documentary,7.2,68.0,Michèle Ohayon,"The non-profit organization, Colors United, teaches drama to a group of inner city kids. The culmination of the theater education is a musical called _Watts Side Story_"
tt4033652,Ajeyo,Ajeyo,0,2014.0,116,Drama,9.0,10.0,Jahnu Barua,"Ajeyo depicts the struggles of an honest, ideal revolutionary youth Gajen Keot who fought against the social evils in rural Assam during the freedom movement in India."
tt1894470,Green Guild,Green Guild,0,2011.0,45,"Biography,Documentary,History",9.8,121.0,Taylor Golonka,"A Documentary of the everyday life of a medical marijuana dispensary in Los Angeles, CA."
tt14149496,The Greed Lobh,The Greed Lobh,0,2020.0,83,Crime,7.1,18.0,Ssreyashi Choudharry,"It is the story of two men Ajay and Vishnu, who work for a private finance company. Ajay is a ambitious man with big dreams and Vishnu is a simple man who is happy with his simple lifestyle. Ajay to fulfill his big dream commits a big crime, but the ending was unexpected.

—Ssreyashi Choudharry"
tt3296248,Gray Matters,Gray Matters,0,2014.0,76,"Biography,Documentary,History",7.2,26.0,Marco Orsini,"Championed by a new generation of scholars, artists and collectors this iconic artist is at last emerging from the dark side as new light is shed on all aspects of the Eileen Gray phenomenon."
tt21260998,Haryana,Haryana,0,2022.0,\N,Comedy,9.5,144.0,Sandeep Baswana,"Haryana is a story of 3 brothers. Mahender is the eldest one who takes care of everything, be it farming fields, transport business or the well-being of all his family members. Jaibeer, the second brother who studies in Hisar university, near their village. Jugnu, the youngest, is tough to handle as he is spoilt with love, comforts and desires of a regular 20 year old boy. All 3 brothers in the movie fall in love through which the story unfolds Naive but pure, witness this hysterical tale from Haryana .

—Ashwani Shukla (Publicist)"
